ParameterName|ManagedAreaName|Year|CommonIdentifier|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation|ProgramIDs
Presence/Absence|Biscayne Bay|2011|Chaetomorpha linum|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Champia parvula|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Chara spp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.000936329588014981|0.0305923360688107|965
Presence/Absence|Biscayne Bay|2011|Chondria capillaris|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.0440074906367041|0.205159783368997|965
Presence/Absence|Biscayne Bay|2011|Cladocephalus|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|4272|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Cladophora|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Crustose coralline algae|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Dasya sp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.0252808988764045|0.157013747307066|965
Presence/Absence|Biscayne Bay|2011|Dasycladus|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Derbesia|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Dictyosphaeria|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.00561797752808989|0.0747598317601571|965
Presence/Absence|Biscayne Bay|2011|Dictyota spp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.00842696629213483|0.0914323046102561|965
Presence/Absence|Biscayne Bay|2011|Drift algae|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Ernodesmis sp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Gracilaria sp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.0805243445692884|0.272166959309202|965
Presence/Absence|Biscayne Bay|2011|Grateloupia|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Greenother|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|4272|0|1|0|0.00936329588014981|0.096321318197046|965
Presence/Absence|Biscayne Bay|2011|Griffithsia|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Halimeda spp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.23689138576779|0.425274650917081|965
Presence/Absence|Biscayne Bay|2011|Halodule wrightii|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2296|0|1|0|0.166376306620209|0.372499214586518|965, 4018
Presence/Absence|Biscayne Bay|2011|Halophila decipiens|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Halophila engelmannii|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.000936329588014981|0.0305923360688107|965
Presence/Absence|Biscayne Bay|2011|Halophila johnsonii|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Halophila sp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Hydroid|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Hypnea|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Hypoglossum|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|4272|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Jania spp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.0252808988764045|0.157013747307066|965
Presence/Absence|Biscayne Bay|2011|Laurencia spp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.262172284644195|0.439918834646725|965
Presence/Absence|Biscayne Bay|2011|Neophocaena|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|4272|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Octocoral|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.0121722846441948|0.109680226281312|965
Presence/Absence|Biscayne Bay|2011|Other|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Padina gymnospora|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Penicillus sp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.187265917602996|0.390216197181465|965
Presence/Absence|Biscayne Bay|2011|Polysiphonia sp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.00374531835205993|0.0610985975269326|965
Presence/Absence|Biscayne Bay|2011|Pterocladiella sanctarum|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Red other|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.376404494382022|0.484596834539151|965
Presence/Absence|Biscayne Bay|2011|Redother|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|4272|0|1|0|0.00280898876404494|0.0529315991398752|965
Presence/Absence|Biscayne Bay|2011|Rhipocephalus|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|4316|0|1|0|0.010194624652456|0.100464087096474|965
Presence/Absence|Biscayne Bay|2011|Ruppia maritima|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|4432|0|0|0|0|0|965, 4018
Presence/Absence|Biscayne Bay|2011|Sargassum sp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.00655430711610487|0.0807118206096474|965
Presence/Absence|Biscayne Bay|2011|Spermothamnion|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|4272|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Sponge|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.100187265917603|0.300319833487195|965
Presence/Absence|Biscayne Bay|2011|Spyridia filamentosa|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.00468164794007491|0.068278200445079|965
Presence/Absence|Biscayne Bay|2011|Stony_coral|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.0140449438202247|0.117703735742237|965
Presence/Absence|Biscayne Bay|2011|Syringodium filiforme|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2456|0|1|0|0.382736156351792|0.486153702878557|965, 4018
Presence/Absence|Biscayne Bay|2011|Thalassia testudinum|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2456|0|1|0|0.404723127035831|0.49093833914424|965, 4018
Presence/Absence|Biscayne Bay|2011|Total Green Algae|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.394194756554307|0.488791471934326|965
Presence/Absence|Biscayne Bay|2011|Total seagrass|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|1|0.818352059925094|0.38564438561323|965
Presence/Absence|Biscayne Bay|2011|Total_macroalgae|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|1|0.720037453183521|0.449085668560768|965
Presence/Absence|Biscayne Bay|2011|Total_SAV|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|1|0.935393258426966|0.245888218984888|965
Presence/Absence|Biscayne Bay|2011|Turbinaria turbinata|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Udotea spp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|1|0|0.0973782771535581|0.296541594487043|965
Presence/Absence|Biscayne Bay|2011|Ulva sp.|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|6432|0|1|0|0.00373134328358209|0.0609753918224255|965
Presence/Absence|Biscayne Bay|2011|Valonia|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|2136|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2011|Wrightiella|2011-04-30T00:00:00Z|2011-10-31T00:00:00Z|4272|0|0|0|0|0|965
Presence/Absence|Biscayne Bay|2012|Halodule wrightii|2012-07-02T00:00:00Z|2012-07-22T00:00:00Z|160|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2012|Ruppia maritima|2012-07-02T00:00:00Z|2012-07-22T00:00:00Z|160|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2012|Syringodium filiforme|2012-07-02T00:00:00Z|2012-07-22T00:00:00Z|320|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2012|Thalassia testudinum|2012-07-02T00:00:00Z|2012-07-22T00:00:00Z|320|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2013|Halodule wrightii|2013-06-20T00:00:00Z|2013-07-20T00:00:00Z|160|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2013|Ruppia maritima|2013-06-20T00:00:00Z|2013-07-20T00:00:00Z|160|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2013|Syringodium filiforme|2013-06-20T00:00:00Z|2013-07-20T00:00:00Z|320|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2013|Thalassia testudinum|2013-06-20T00:00:00Z|2013-07-20T00:00:00Z|320|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2014|Halodule wrightii|2014-06-26T00:00:00Z|2014-07-16T00:00:00Z|160|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2014|Ruppia maritima|2014-06-26T00:00:00Z|2014-07-16T00:00:00Z|160|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2014|Syringodium filiforme|2014-06-26T00:00:00Z|2014-07-16T00:00:00Z|320|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2014|Thalassia testudinum|2014-06-26T00:00:00Z|2014-07-16T00:00:00Z|320|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2015|Halodule wrightii|2015-06-23T00:00:00Z|2015-06-30T00:00:00Z|80|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2015|Ruppia maritima|2015-06-23T00:00:00Z|2015-06-30T00:00:00Z|80|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2015|Syringodium filiforme|2015-06-23T00:00:00Z|2015-06-30T00:00:00Z|160|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2015|Thalassia testudinum|2015-06-23T00:00:00Z|2015-06-30T00:00:00Z|160|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2016|Halodule wrightii|2016-07-18T00:00:00Z|2016-07-26T00:00:00Z|360|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2016|Ruppia maritima|2016-07-18T00:00:00Z|2016-07-26T00:00:00Z|360|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2016|Syringodium filiforme|2016-07-18T00:00:00Z|2016-07-26T00:00:00Z|720|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2016|Thalassia testudinum|2016-07-18T00:00:00Z|2016-07-26T00:00:00Z|720|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2017|Halodule wrightii|2017-06-19T00:00:00Z|2017-06-29T00:00:00Z|480|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2017|Ruppia maritima|2017-06-19T00:00:00Z|2017-06-29T00:00:00Z|480|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2017|Syringodium filiforme|2017-06-19T00:00:00Z|2017-06-29T00:00:00Z|960|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2017|Thalassia testudinum|2017-06-19T00:00:00Z|2017-06-29T00:00:00Z|960|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2018|Acanthophora sp.|2018-05-07T00:00:00Z|2018-12-19T00:00:00Z|28|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Amphiroa spp.|2018-06-12T00:00:00Z|2018-06-12T00:00:00Z|8|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Caulerpa sertularioides|2018-12-19T00:00:00Z|2018-12-19T00:00:00Z|8|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Caulerpa spp.|2018-12-19T00:00:00Z|2018-12-19T00:00:00Z|8|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Chondria spp.|2018-12-18T00:00:00Z|2018-12-19T00:00:00Z|24|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Dictyota spp.|2018-05-07T00:00:00Z|2018-12-19T00:00:00Z|56|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Gracilaria spp.|2018-06-12T00:00:00Z|2018-12-19T00:00:00Z|52|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Green other|2018-06-12T00:00:00Z|2018-12-19T00:00:00Z|48|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Halimeda discoidea|2018-05-07T00:00:00Z|2018-12-19T00:00:00Z|400|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Halimeda incrassata|2018-12-18T00:00:00Z|2018-12-19T00:00:00Z|24|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Halimeda spp.|2018-05-07T00:00:00Z|2018-12-19T00:00:00Z|432|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Halodule wrightii|2018-05-24T00:00:00Z|2018-12-19T00:00:00Z|764|0|1|0|0.3717277486911|0.483582794324692|4018, 5027
Presence/Absence|Biscayne Bay|2018|Halophila decipiens|2018-06-12T00:00:00Z|2018-12-19T00:00:00Z|20|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Jania spp.|2018-06-12T00:00:00Z|2018-12-19T00:00:00Z|16|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Laurencia spp.|2018-05-07T00:00:00Z|2018-12-19T00:00:00Z|32|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Red other|2018-05-24T00:00:00Z|2018-12-19T00:00:00Z|24|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Ruppia maritima|2018-06-20T00:00:00Z|2018-07-02T00:00:00Z|480|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2018|Sargassum spp.|2018-12-19T00:00:00Z|2018-12-19T00:00:00Z|8|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Sponge|2018-05-07T00:00:00Z|2018-12-19T00:00:00Z|40|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2018|Syringodium filiforme|2018-05-07T00:00:00Z|2018-12-19T00:00:00Z|1240|0|1|0|0.225806451612903|0.418280998834258|4018, 5027
Presence/Absence|Biscayne Bay|2018|Thalassia testudinum|2018-05-24T00:00:00Z|2018-12-19T00:00:00Z|1024|0|1|0|0.0625|0.242179739848241|4018, 5027
Presence/Absence|Biscayne Bay|2018|Total seagrass|2018-05-07T00:00:00Z|2018-12-19T00:00:00Z|616|0|1|1|0.733766233766234|0.442347143848579|5027
Presence/Absence|Biscayne Bay|2019|Acanthophora sp.|2019-01-14T00:00:00Z|2019-12-17T00:00:00Z|520|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Amphiroa spp.|2019-05-23T00:00:00Z|2019-05-23T00:00:00Z|8|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Brownother|2019-08-19T00:00:00Z|2019-08-19T00:00:00Z|8|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Caulerpa cupressoides|2019-01-14T00:00:00Z|2019-12-16T00:00:00Z|44|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Caulerpa sertularioides|2019-05-22T00:00:00Z|2019-12-16T00:00:00Z|64|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Caulerpa spp.|2019-01-14T00:00:00Z|2019-12-16T00:00:00Z|116|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Chondria spp.|2019-01-14T00:00:00Z|2019-12-11T00:00:00Z|812|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Dictyota spp.|2019-01-14T00:00:00Z|2019-12-17T00:00:00Z|928|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Galaxaura spp.|2019-12-16T00:00:00Z|2019-12-16T00:00:00Z|8|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Gracilaria spp.|2019-01-18T00:00:00Z|2019-12-17T00:00:00Z|1268|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Green other|2019-01-14T00:00:00Z|2019-12-16T00:00:00Z|80|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Halimeda discoidea|2019-01-14T00:00:00Z|2019-12-17T00:00:00Z|1936|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Halimeda incrassata|2019-01-14T00:00:00Z|2019-12-16T00:00:00Z|388|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Halimeda opuntia|2019-01-14T00:00:00Z|2019-08-26T00:00:00Z|38|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Halimeda spp.|2019-01-14T00:00:00Z|2019-12-17T00:00:00Z|2316|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Halodule wrightii|2019-01-14T00:00:00Z|2019-12-17T00:00:00Z|1868|0|1|1|0.743040685224839|0.437073782842889|4018, 5027
Presence/Absence|Biscayne Bay|2019|Halophila decipiens|2019-01-14T00:00:00Z|2019-12-16T00:00:00Z|480|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Halophila engelmannii|2019-01-14T00:00:00Z|2019-12-16T00:00:00Z|28|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Jania spp.|2019-03-05T00:00:00Z|2019-12-17T00:00:00Z|636|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Laurencia spp.|2019-01-14T00:00:00Z|2019-12-17T00:00:00Z|492|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Red other|2019-04-09T00:00:00Z|2019-12-17T00:00:00Z|808|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Ruppia maritima|2019-07-03T00:00:00Z|2019-07-16T00:00:00Z|480|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2019|Sargassum spp.|2019-05-22T00:00:00Z|2019-08-19T00:00:00Z|48|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Sponge|2019-04-09T00:00:00Z|2019-12-17T00:00:00Z|376|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Sponges|2019-05-23T00:00:00Z|2019-12-17T00:00:00Z|60|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Stony_coral|2019-05-22T00:00:00Z|2019-05-22T00:00:00Z|2|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2019|Syringodium filiforme|2019-01-14T00:00:00Z|2019-12-17T00:00:00Z|2680|0|1|1|0.641791044776119|0.479563461357938|4018, 5027
Presence/Absence|Biscayne Bay|2019|Thalassia testudinum|2019-01-14T00:00:00Z|2019-12-16T00:00:00Z|1240|0|1|0|0.225806451612903|0.418280998834258|4018, 5027
Presence/Absence|Biscayne Bay|2019|Total seagrass|2019-01-14T00:00:00Z|2019-12-17T00:00:00Z|2628|0|1|1|0.814307458143075|0.388932361758149|5027
Presence/Absence|Biscayne Bay|2020|Acanthophora sp.|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|124|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Caulerpa cupressoides|2020-03-16T00:00:00Z|2020-03-16T00:00:00Z|8|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Caulerpa spp.|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|24|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Chondria spp.|2020-03-02T00:00:00Z|2020-03-03T00:00:00Z|104|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Dictyota spp.|2020-03-03T00:00:00Z|2020-03-16T00:00:00Z|64|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Gracilaria spp.|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|256|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Green other|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|80|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Halimeda discoidea|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|376|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Halimeda incrassata|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|168|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Halimeda opuntia|2020-03-12T00:00:00Z|2020-03-12T00:00:00Z|2|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Halimeda spp.|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|472|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Halodule wrightii|2020-03-02T00:00:00Z|2020-06-29T00:00:00Z|720|0|1|0|0.333333333333333|0.47173222644117|4018, 5027
Presence/Absence|Biscayne Bay|2020|Halophila decipiens|2020-03-02T00:00:00Z|2020-03-02T00:00:00Z|40|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Jania spp.|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|312|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Laurencia spp.|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|112|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Red other|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|304|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Ruppia maritima|2020-06-18T00:00:00Z|2020-06-29T00:00:00Z|480|0|0|0|0|0|4018
Presence/Absence|Biscayne Bay|2020|Sponge|2020-03-03T00:00:00Z|2020-03-16T00:00:00Z|112|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Sponges|2020-03-03T00:00:00Z|2020-03-16T00:00:00Z|64|1|1|1|1|0|5027
Presence/Absence|Biscayne Bay|2020|Syringodium filiforme|2020-03-02T00:00:00Z|2020-06-29T00:00:00Z|1284|0|1|0|0.252336448598131|0.434522512015579|4018, 5027
Presence/Absence|Biscayne Bay|2020|Thalassia testudinum|2020-03-16T00:00:00Z|2020-06-29T00:00:00Z|984|0|1|0|0.024390243902439|0.15433588948015|4018, 5027
Presence/Absence|Biscayne Bay|2020|Total seagrass|2020-03-02T00:00:00Z|2020-03-16T00:00:00Z|456|0|1|1|0.824561403508772|0.380759542478393|5027
Presence/Absence|Boca Ciega Bay|2019|Halodule wrightii|2019-10-18T00:00:00Z|2019-10-25T00:00:00Z|38|0|1|1|0.736842105263158|0.446258349990214|564
Presence/Absence|Boca Ciega Bay|2019|Syringodium filiforme|2019-10-25T00:00:00Z|2019-10-25T00:00:00Z|14|0|1|1|0.857142857142857|0.363136519601281|564
Presence/Absence|Boca Ciega Bay|2019|Thalassia testudinum|2019-10-18T00:00:00Z|2019-10-25T00:00:00Z|56|0|1|1|0.928571428571429|0.259870097418821|564
Presence/Absence|Cape Haze|1998|Halodule wrightii|1998-06-15T00:00:00Z|1998-07-24T00:00:00Z|38|0|0|0|0|0|570
Presence/Absence|Cape Haze|1998|No grass In Quadrat|1998-06-16T00:00:00Z|1998-06-16T00:00:00Z|6|0|0|0|0|0|570
Presence/Absence|Cape Haze|1998|Syringodium filiforme|1998-07-24T00:00:00Z|1998-07-24T00:00:00Z|4|0|0|0|0|0|570
Presence/Absence|Cape Haze|1998|Thalassia testudinum|1998-06-15T00:00:00Z|1998-07-24T00:00:00Z|30|0|0|0|0|0|570
Presence/Absence|Cape Haze|1999|Drift algae|1999-11-23T00:00:00Z|1999-11-23T00:00:00Z|14|0|0|0|0|0|570
Presence/Absence|Cape Haze|1999|Halodule wrightii|1999-11-12T00:00:00Z|1999-11-23T00:00:00Z|30|0|0|0|0|0|570
Presence/Absence|Cape Haze|1999|No grass In Quadrat|1999-11-12T00:00:00Z|1999-11-23T00:00:00Z|6|0|0|0|0|0|570
Presence/Absence|Cape Haze|1999|Syringodium filiforme|1999-11-12T00:00:00Z|1999-11-12T00:00:00Z|6|0|0|0|0|0|570
Presence/Absence|Cape Haze|1999|Thalassia testudinum|1999-11-12T00:00:00Z|1999-11-23T00:00:00Z|22|0|0|0|0|0|570
Presence/Absence|Cape Haze|2000|Drift algae|2000-11-05T00:00:00Z|2000-11-08T00:00:00Z|6|0|0|0|0|0|570
Presence/Absence|Cape Haze|2000|Halodule wrightii|2000-10-22T00:00:00Z|2000-11-08T00:00:00Z|44|0|0|0|0|0|570
Presence/Absence|Cape Haze|2000|No grass In Quadrat|2000-11-08T00:00:00Z|2000-11-18T00:00:00Z|4|0|0|0|0|0|570
Presence/Absence|Cape Haze|2000|Syringodium filiforme|2000-10-22T00:00:00Z|2000-10-22T00:00:00Z|4|0|0|0|0|0|570
Presence/Absence|Cape Haze|2000|Thalassia testudinum|2000-10-22T00:00:00Z|2000-11-18T00:00:00Z|30|0|0|0|0|0|570
Presence/Absence|Cape Haze|2001|Drift algae|2001-11-12T00:00:00Z|2001-11-12T00:00:00Z|2|0|0|0|0|0|570
Presence/Absence|Cape Haze|2001|Halodule wrightii|2001-09-17T00:00:00Z|2001-11-12T00:00:00Z|32|0|0|0|0|0|570
Presence/Absence|Cape Haze|2001|No grass In Quadrat|2001-10-12T00:00:00Z|2001-11-12T00:00:00Z|10|0|0|0|0|0|570
Presence/Absence|Cape Haze|2001|Syringodium filiforme|2001-09-17T00:00:00Z|2001-09-17T00:00:00Z|4|0|0|0|0|0|570
Presence/Absence|Cape Haze|2001|Thalassia testudinum|2001-09-17T00:00:00Z|2001-11-12T00:00:00Z|32|0|0|0|0|0|570
Presence/Absence|Cape Haze|2002|Drift algae|2002-12-05T00:00:00Z|2002-12-05T00:00:00Z|20|0|0|0|0|0|570
Presence/Absence|Cape Haze|2002|Halodule wrightii|2002-09-30T00:00:00Z|2002-12-05T00:00:00Z|40|0|0|0|0|0|570
Presence/Absence|Cape Haze|2002|No grass In Quadrat|2002-09-30T00:00:00Z|2002-12-05T00:00:00Z|12|0|0|0|0|0|570
Presence/Absence|Cape Haze|2002|Syringodium filiforme|2002-10-14T00:00:00Z|2002-10-14T00:00:00Z|4|0|0|0|0|0|570
Presence/Absence|Cape Haze|2002|Thalassia testudinum|2002-09-30T00:00:00Z|2002-12-05T00:00:00Z|30|0|0|0|0|0|570
Presence/Absence|Cape Haze|2003|Drift algae|2003-09-22T00:00:00Z|2003-09-22T00:00:00Z|8|0|0|0|0|0|570
