"","AreaID","ManagedAreaName","ParameterName","Units","ActivityType","RelativeDepth","N_Data","N_Years","EarliestYear","LatestYear","SufficientData","Season","Median","Independent","tau","z","p_z","chi_sq","p_chi_sq","SennSlope","SennIntercept","Trend"
"2268",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"1",81.3,TRUE,-0.0597,-0.7986,0.4245,NA,NA,-0.342857142857144,74.9,-1
"2269",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"2",81.5,TRUE,-0.0456,-5.4469,0,NA,NA,-0.175000000000001,56.4,-1
"2270",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"3",73.2,TRUE,-0.0469,-0.8455,0.3978,NA,NA,-0.200000000000003,77.4000000000001,-1
"2271",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"4",67.7,TRUE,0.3419,-1.1075,0.2681,NA,NA,2.175,23.875,1
"2272",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"5",65.6,TRUE,-0.0186,1.827,0.0677,NA,NA,-0.100000000000001,55.7,-1
"2273",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"6",53.7,TRUE,-0.2099,-0.3282,0.7427,NA,NA,-0.743650793650794,85.2166666666667,-1
"2274",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"7",52.9,TRUE,0.096,-0.8093,0.4183,NA,NA,0.540000000000001,54.8,1
"2275",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"8",47.8,TRUE,-0.0449,19.7095,0,NA,NA,-0.233333333333334,86.2,-1
"2276",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"9",48.3,TRUE,-0.3102,-6.1176,0,NA,NA,-1.3,108.8,-1
"2277",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"10",64.2,TRUE,0.0955,1.8438,0.0652,NA,NA,0.275000000000002,58.4249999999999,1
"2278",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"11",69.6,TRUE,-0.1224,-4.0352,0.0001,NA,NA,-0.88125,56.23125,-1
"2279",11,"Cockroach Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3845,25,1995,2021,TRUE,"12",73.8,TRUE,0.1312,2.1424,0.0322,NA,NA,0.6,61.8,1
"2280",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"All",93.50146975,TRUE,0.1093,0.4815,0.6301,18.6646,0.0447,0.313883435416669,95.1853257481027,0
"2281",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"1",100.78522646,TRUE,-0.2222,0.3757,0.7071,NA,NA,-1.8153434029021,110.521902776119,0
"2282",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"2",NA,TRUE,0.3333,NA,NA,NA,NA,3.17438512166667,48.7727170775,NA
"2283",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"3",97.23324151,TRUE,1,-0.7348,0.4624,NA,NA,17.80059817,-149.52541127,0
"2284",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"4",NA,TRUE,-0.4,NA,NA,NA,NA,-5.50089721,146.7413164,NA
"2285",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"5",94.18381215,TRUE,0.2,-0.7298,0.4655,NA,NA,0.482598335,96.92443978,0
"2286",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"6",81.58953966,TRUE,-0.3333,-1.0445,0.2963,NA,NA,-2.20855041,102.45407159,0
"2287",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"7",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"2288",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"8",72.09462572,TRUE,0.6,2.2045,0.0275,NA,NA,1.82236550571429,65.452691375,0
"2289",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"9",89.73522503,TRUE,1,1.0445,0.2963,NA,NA,6.096653085,-1.06521129999997,0
"2290",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"10",84.587529185,TRUE,-0.6667,1.5029,0.1329,NA,NA,-0.109896477455357,95.1853257481027,0
"2291",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"11",86.99421872,TRUE,-1,0,1,NA,NA,-7.15484481666667,138.828298193333,0
"2292",13,"Coupon Bight Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",51,18,1995,2020,TRUE,"12",82.103760855,TRUE,1,0.3397,0.7341,NA,NA,0.96802806,82.95902861,0
"2293",14,"Estero Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",46,4,2016,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"All",94.7955173,TRUE,0.1785,29.6103,0,439.0443,0,0.27188546,92.0731561139166,1
"2295",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"1",98.63938138,TRUE,0.1851,12.5463,0,NA,NA,0.2957777121875,93.4271403315625,1
"2296",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"2",98.5,TRUE,0.0689,5.4545,0,NA,NA,0.0994710281666656,96.846375922,1
"2297",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"3",98.04002826,TRUE,0.1739,3.4076,0.0007,NA,NA,0.194844501153846,93.1850748188461,1
"2298",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"4",97.27225059,TRUE,0.1436,8.4595,0,NA,NA,0.273877185,93.46203367,1
"2299",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"5",95.912897835,TRUE,0.1411,9.8196,0,NA,NA,0.197285820000005,91.102471005,1
"2300",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"6",92.833232985,TRUE,0.501,7.8164,0,NA,NA,0.801983981428571,79.7274678842857,1
"2301",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"7",93.469900845,TRUE,0.1815,7.8062,0,NA,NA,0.326054594705882,89.8987416326471,1
"2302",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"8",89.3,TRUE,0.2656,0.079,0.937,NA,NA,0.508685468833334,93.0438412228333,1
"2303",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"9",94.16317955,TRUE,0.3329,24.6723,0,NA,NA,0.655743718125,87.53874488,1
"2304",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"10",92.1,TRUE,0.1063,5.2893,0,NA,NA,0.134310673888889,96.08240787,1
"2305",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"11",96.74855989,TRUE,0.0016,7.3176,0,NA,NA,0.00294413375000069,89.264670395,1
"2306",15,"Florida Keys National Marine Sanctuary","Dissolved Oxygen Saturation","%","Field","Bottom",13161,27,1995,2021,TRUE,"12",98.03064437,TRUE,0.1022,15.0855,0,NA,NA,0.217147953214285,89.9285204678571,1
"2307",16,"Fort Clinch State Park Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",7,2,2013,2014,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308",17,"Fort Pickens State Park Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",10,4,2014,2018,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309",18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",50,6,1992,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"All",81.5,TRUE,-0.0125,-0.6823,0.495,23.3067,0.016,-0.176190476190477,73.96875,0
"2311",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"1",94.4,TRUE,0.1978,-0.2776,0.7813,NA,NA,1.65714285714286,47.5285714285714,0
"2312",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"2",85,TRUE,0.1397,-2.8496,0.0044,NA,NA,0.711904761904762,55.3976190476191,0
"2313",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"3",90.7,TRUE,0.2134,0.0791,0.937,NA,NA,0.762499999999999,74.8375,0
"2314",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"4",87,TRUE,0.1111,0.3953,0.6926,NA,NA,1.18,41.07,0
"2315",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"5",76.4,TRUE,0.05,1.6573,0.0975,NA,NA,0.366666666666667,63.4,0
"2316",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"6",67.5,TRUE,0.1091,0.7515,0.4524,NA,NA,0.868750000000001,73.1,0
"2317",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"7",59.95,TRUE,-0.4229,0.6137,0.5394,NA,NA,-1.95,124,0
"2318",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"8",59.3,TRUE,0.3407,-2.3578,0.0184,NA,NA,1.775,47.1125,0
"2319",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"9",75.7,TRUE,-0.0758,0.9415,0.3464,NA,NA,-0.214285714285714,97.9357142857143,0
"2320",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"10",71.1,TRUE,-0.386,0.3438,0.731,NA,NA,-2.58571428571429,113.6,0
"2321",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"11",85,TRUE,-0.1812,-1.2901,0.197,NA,NA,-0.838095238095238,102.6,0
"2322",19,"Guana River Marsh Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",211,12,2005,2021,TRUE,"12",87.8,TRUE,0.0364,1.4188,0.156,NA,NA,0.290000000000001,86.06,0
"2323",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"All",85,TRUE,-0.1623,-5.3722,0,18.1715,0.0777,-0.794444444444444,101.408333333333,-1
"2324",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"1",95.75,TRUE,0.0564,-2.1695,0.03,NA,NA,0.246428571428572,71.7178571428571,1
"2325",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"2",93,TRUE,-0.2525,-3.2814,0.001,NA,NA,-0.911111111111111,105.277777777778,-1
"2326",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"3",95,TRUE,0.0471,-1.2236,0.2211,NA,NA,0.299999999999997,76.1000000000001,1
"2327",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"4",87,TRUE,-0.299,-1.7326,0.0832,NA,NA,-1.46,122.2,-1
"2328",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"5",81.2,TRUE,-0.0359,0.3875,0.6984,NA,NA,-0.351428571428572,83.98,-1
"2329",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"6",74.6,TRUE,-0.1548,-1.8638,0.0624,NA,NA,-0.87,109.79,-1
"2330",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"7",76.4,TRUE,-0.2034,0.5091,0.6107,NA,NA,-1.09166666666667,105.558333333333,-1
"2331",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"8",70,TRUE,-0.2508,-3.4686,0.0005,NA,NA,-0.533333333333334,104.816666666667,-1
"2332",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"9",75.2,TRUE,-0.1986,-1.0312,0.3024,NA,NA,-1.31,96.87,-1
"2333",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"10",76.6,TRUE,-0.1147,-0.3743,0.7082,NA,NA,-1.05,93.05,-1
"2334",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"11",90.7,TRUE,-0.1267,-2.5552,0.0106,NA,NA,-0.5,98,-1
"2335",20,"Guana Tolomato Matanzas National Estuarine Research Reserve","Dissolved Oxygen Saturation","%","Field","Bottom",501,14,2004,2022,TRUE,"12",89.5,TRUE,-0.3779,-1.3328,0.1826,NA,NA,-3.44285714285714,128.528571428571,-1
"2336",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"All",73.65,TRUE,-0.0518,-1.0481,0.2946,23.4332,0.0153,-0.660000000000002,102.371833333333,0
"2337",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"1",90.5,TRUE,-0.329,-0.6483,0.5168,NA,NA,-5.8,210.7,0
"2338",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"2",86.8,TRUE,-0.0751,0.5544,0.5793,NA,NA,-1.30000000000001,123,0
"2339",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"3",89.127,TRUE,-0.0367,-0.618,0.5366,NA,NA,-0.825000000000001,93.125,0
"2340",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"4",72.5,TRUE,-0.2759,-0.2377,0.8121,NA,NA,-5.80625,215.74375,0
"2341",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"5",71.5,TRUE,0.1885,-2.6229,0.0087,NA,NA,1.45208333333333,16.7979166666667,0
"2342",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"6",77,TRUE,-0.2035,2.2124,0.0269,NA,NA,-3.25089285714286,124.022321428571,0
"2343",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"7",44.8,TRUE,-0.0952,0.5952,0.5517,NA,NA,-1.96666666666667,95.6166666666666,0
"2344",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"8",53.1,TRUE,0.0867,1.485,0.1376,NA,NA,2.425,-13.4,0
"2345",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"9",42.75,TRUE,0.239,-1.3354,0.1817,NA,NA,3.83333333333333,-22.6666666666667,0
"2346",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"10",46.45,TRUE,-0.2249,-0.7096,0.478,NA,NA,-6.75,237.05,0
"2347",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"11",75.05,TRUE,0.0833,-1.6907,0.0909,NA,NA,0.625000000000002,71.175,0
"2348",21,"Indian River-Malabar to Vero Beach Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",350,10,2012,2021,TRUE,"12",82.2,TRUE,-0.0805,-2.1198,0.034,NA,NA,-0.799999999999997,109.127,0
"2349",22,"Indian River-Vero Beach to Ft. Pierce Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",3,2,2020,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",44,14,2005,2019,TRUE,"All",99.9,TRUE,-0.062,-0.0587,0.9532,5.5344,0.4773,-0.0100000000000009,93.8,0
"2351",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",44,14,2005,2019,TRUE,"2",98,TRUE,0.0364,0.0786,0.9374,NA,NA,0.2,93.8,0
"2352",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",44,14,2005,2019,TRUE,"3",NA,TRUE,0.1333,NA,NA,NA,NA,0.646666666666667,87.38,NA
"2353",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",44,14,2005,2019,TRUE,"4",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
"2354",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",44,14,2005,2019,TRUE,"6",105.3,TRUE,0.2381,-0.3897,0.6967,NA,NA,1.7,68.2,0
"2355",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",44,14,2005,2019,TRUE,"7",100.9,TRUE,-0.6,-1.019,0.3082,NA,NA,-7.7,217.5,0
"2356",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",44,14,2005,2019,TRUE,"8",100.5,TRUE,-0.2,0.6148,0.5387,NA,NA,-4.55,184.925,0
"2357",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",44,14,2005,2019,TRUE,"10",86.6,TRUE,-0.6667,-1.3056,0.1917,NA,NA,-2.07462121212121,140.317803030303,0
"2358",23,"Jensen Beach to Jupiter Inlet Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",44,14,2005,2019,TRUE,"12",98.05,TRUE,0.3333,0.1913,0.8483,NA,NA,1.26666666666667,75.3833333333333,0
"2359",24,"Lake Jackson Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360",25,"Lemon Bay Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",122,3,2020,2022,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361",26,"Lignumvitae Key Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",63,2,2020,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"All",98.1,TRUE,-0.1176,-2.9963,0.0027,21.6298,0.0274,-0.555555555555556,97.0375,-1
"2363",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"1",99.8,TRUE,0.3333,0,1,NA,NA,0.300000000000002,90,1
"2364",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"2",99.2,TRUE,0.1,-3.1611,0.0016,NA,NA,0.200000000000003,97.8,1
"2365",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"3",NA,TRUE,-0.3957,NA,NA,NA,NA,-2.275,135.6,NA
"2366",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"4",99.1,TRUE,0,0.6095,0.5422,NA,NA,1.6,81.95,1
"2367",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"5",92,TRUE,0.0645,0,1,NA,NA,0.156944444444444,96.275,1
"2368",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"6",98.5,TRUE,-0.0642,-0.9782,0.328,NA,NA,-0.200000000000003,103.6,-1
"2369",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"7",NA,TRUE,0,NA,NA,NA,NA,1.35,86.0999999999999,NA
"2370",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"8",100,TRUE,0.6667,-0.6013,0.5477,NA,NA,8.2,16,1
"2371",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"9",NA,TRUE,-0.1933,NA,NA,NA,NA,-0.911111111111111,113.077777777778,NA
"2372",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"10",92.9,TRUE,0.3333,-2.7454,0.006,NA,NA,4.05,51.5,1
"2373",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"11",99.6,TRUE,-0.289,0,1,NA,NA,-1.3,113.7,-1
"2374",27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",269,17,2003,2019,TRUE,"12",98.5,TRUE,-0.0969,-1.6353,0.102,NA,NA,-0.490000000000001,106.83,-1
"2375",28,"Matlacha Pass Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",170,8,2007,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2376",29,"Mosquito Lagoon Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",10,2,2020,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",163,11,2004,2021,TRUE,"All",89.6,TRUE,-0.2928,-5.104,0,12.6591,0.3162,-1.24,107.5825,-1
"2378",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",163,11,2004,2021,TRUE,"1",91.2,TRUE,-0.3048,-0.7751,0.4383,NA,NA,-1.72,109.64,-1
"2379",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",163,11,2004,2021,TRUE,"2",94.9,TRUE,-0.219,0.3456,0.7296,NA,NA,-0.599999999999999,100.2,-1
"2380",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",163,11,2004,2021,TRUE,"3",92.55,TRUE,-0.1429,-1.8518,0.0641,NA,NA,-1.475,105.525,-1
"2381",30,"Nassau River-St. Johns River Marshes Aquatic Preserve","Dissolved Oxygen Saturation","%","Field","Bottom",163,11,2004,2021,TRUE,"4",83.4,TRUE,-0.0182,-0.7236,0.4693,NA,NA,-0.0500000000000007,69.25,-1
