ManagedAreaName|AreaID|ProgramID|ProgramName|ProgramLocationID|SampleDate|SpeciesGroup|ParameterName|Year|Month|SpeciesRichness
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00A05|2019-10-08T00:00:00Z|Marsh|Species Richness|2019|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00A05|2020-04-16T00:00:00Z|Marsh|Species Richness|2020|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00A05|2020-10-08T00:00:00Z|Marsh|Species Richness|2020|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00A05|2021-04-21T00:00:00Z|Marsh|Species Richness|2021|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00A05|2021-09-29T00:00:00Z|Marsh|Species Richness|2021|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2012-11-02T00:00:00Z|Marsh|Species Richness|2012|11|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2013-08-29T00:00:00Z|Marsh|Species Richness|2013|8|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-01-27T00:00:00Z|Marsh|Species Richness|2014|1|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-02-21T00:00:00Z|Marsh|Species Richness|2014|2|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-03-11T00:00:00Z|Marsh|Species Richness|2014|3|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-04-21T00:00:00Z|Marsh|Species Richness|2014|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-05-06T00:00:00Z|Marsh|Species Richness|2014|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-06-20T00:00:00Z|Marsh|Species Richness|2014|6|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-07-22T00:00:00Z|Marsh|Species Richness|2014|7|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-08-20T00:00:00Z|Marsh|Species Richness|2014|8|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-09-04T00:00:00Z|Marsh|Species Richness|2014|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-10-02T00:00:00Z|Marsh|Species Richness|2014|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2014-12-18T00:00:00Z|Marsh|Species Richness|2014|12|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2015-05-13T00:00:00Z|Marsh|Species Richness|2015|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2015-09-02T00:00:00Z|Marsh|Species Richness|2015|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2016-05-03T00:00:00Z|Marsh|Species Richness|2016|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2018-04-24T00:00:00Z|Marsh|Species Richness|2018|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B01|2018-10-03T00:00:00Z|Marsh|Species Richness|2018|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2012-11-02T00:00:00Z|Marsh|Species Richness|2012|11|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2013-08-29T00:00:00Z|Marsh|Species Richness|2013|8|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-01-27T00:00:00Z|Marsh|Species Richness|2014|1|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-02-21T00:00:00Z|Marsh|Species Richness|2014|2|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-03-11T00:00:00Z|Marsh|Species Richness|2014|3|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-04-21T00:00:00Z|Marsh|Species Richness|2014|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-05-06T00:00:00Z|Marsh|Species Richness|2014|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-06-20T00:00:00Z|Marsh|Species Richness|2014|6|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-07-22T00:00:00Z|Marsh|Species Richness|2014|7|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-08-20T00:00:00Z|Marsh|Species Richness|2014|8|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-09-04T00:00:00Z|Marsh|Species Richness|2014|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-10-02T00:00:00Z|Marsh|Species Richness|2014|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2014-12-18T00:00:00Z|Marsh|Species Richness|2014|12|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2015-05-13T00:00:00Z|Marsh|Species Richness|2015|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2015-09-02T00:00:00Z|Marsh|Species Richness|2015|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2016-05-03T00:00:00Z|Marsh|Species Richness|2016|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2016-10-27T00:00:00Z|Marsh|Species Richness|2016|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2017-09-29T00:00:00Z|Marsh|Species Richness|2017|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2018-04-24T00:00:00Z|Marsh|Species Richness|2018|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2018-10-03T00:00:00Z|Marsh|Species Richness|2018|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2019-04-15T00:00:00Z|Marsh|Species Richness|2019|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2019-10-09T00:00:00Z|Marsh|Species Richness|2019|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2020-04-16T00:00:00Z|Marsh|Species Richness|2020|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2020-10-08T00:00:00Z|Marsh|Species Richness|2020|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2021-04-21T00:00:00Z|Marsh|Species Richness|2021|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B02|2021-09-29T00:00:00Z|Marsh|Species Richness|2021|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2012-11-02T00:00:00Z|Marsh|Species Richness|2012|11|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2013-08-29T00:00:00Z|Marsh|Species Richness|2013|8|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-01-27T00:00:00Z|Marsh|Species Richness|2014|1|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-02-21T00:00:00Z|Marsh|Species Richness|2014|2|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-03-11T00:00:00Z|Marsh|Species Richness|2014|3|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-04-21T00:00:00Z|Marsh|Species Richness|2014|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-05-06T00:00:00Z|Marsh|Species Richness|2014|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-06-20T00:00:00Z|Marsh|Species Richness|2014|6|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-07-22T00:00:00Z|Marsh|Species Richness|2014|7|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-08-20T00:00:00Z|Marsh|Species Richness|2014|8|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-09-04T00:00:00Z|Marsh|Species Richness|2014|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-10-02T00:00:00Z|Marsh|Species Richness|2014|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2014-12-18T00:00:00Z|Marsh|Species Richness|2014|12|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2015-05-13T00:00:00Z|Marsh|Species Richness|2015|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2015-09-02T00:00:00Z|Marsh|Species Richness|2015|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2016-05-03T00:00:00Z|Marsh|Species Richness|2016|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2016-10-27T00:00:00Z|Marsh|Species Richness|2016|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2017-09-29T00:00:00Z|Marsh|Species Richness|2017|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2018-04-24T00:00:00Z|Marsh|Species Richness|2018|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2018-10-03T00:00:00Z|Marsh|Species Richness|2018|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2019-04-15T00:00:00Z|Marsh|Species Richness|2019|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2019-10-09T00:00:00Z|Marsh|Species Richness|2019|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2020-04-16T00:00:00Z|Marsh|Species Richness|2020|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2020-10-08T00:00:00Z|Marsh|Species Richness|2020|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2021-04-21T00:00:00Z|Marsh|Species Richness|2021|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B03|2021-09-29T00:00:00Z|Marsh|Species Richness|2021|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2012-11-02T00:00:00Z|Marsh|Species Richness|2012|11|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2013-08-29T00:00:00Z|Marsh|Species Richness|2013|8|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-01-27T00:00:00Z|Marsh|Species Richness|2014|1|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-02-21T00:00:00Z|Marsh|Species Richness|2014|2|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-03-11T00:00:00Z|Marsh|Species Richness|2014|3|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-04-21T00:00:00Z|Marsh|Species Richness|2014|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-05-06T00:00:00Z|Marsh|Species Richness|2014|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-06-20T00:00:00Z|Marsh|Species Richness|2014|6|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-07-22T00:00:00Z|Marsh|Species Richness|2014|7|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-08-20T00:00:00Z|Marsh|Species Richness|2014|8|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-09-04T00:00:00Z|Marsh|Species Richness|2014|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-10-02T00:00:00Z|Marsh|Species Richness|2014|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2014-12-18T00:00:00Z|Marsh|Species Richness|2014|12|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2015-05-13T00:00:00Z|Marsh|Species Richness|2015|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2015-05-13T00:00:00Z|Marsh succulents|Species Richness|2015|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2015-09-02T00:00:00Z|Marsh|Species Richness|2015|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2016-05-03T00:00:00Z|Marsh|Species Richness|2016|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2016-10-27T00:00:00Z|Marsh|Species Richness|2016|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2017-09-29T00:00:00Z|Marsh|Species Richness|2017|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2018-04-24T00:00:00Z|Marsh|Species Richness|2018|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2018-10-03T00:00:00Z|Marsh|Species Richness|2018|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2019-04-15T00:00:00Z|Marsh|Species Richness|2019|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2019-10-09T00:00:00Z|Marsh|Species Richness|2019|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2020-04-16T00:00:00Z|Marsh|Species Richness|2020|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2020-10-08T00:00:00Z|Marsh|Species Richness|2020|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2021-04-21T00:00:00Z|Marsh|Species Richness|2021|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B04|2021-09-29T00:00:00Z|Marsh|Species Richness|2021|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2012-11-02T00:00:00Z|Marsh|Species Richness|2012|11|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2013-08-29T00:00:00Z|Marsh|Species Richness|2013|8|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-01-27T00:00:00Z|Marsh|Species Richness|2014|1|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-02-21T00:00:00Z|Marsh|Species Richness|2014|2|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-03-11T00:00:00Z|Marsh|Species Richness|2014|3|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-04-21T00:00:00Z|Marsh|Species Richness|2014|4|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-05-06T00:00:00Z|Marsh|Species Richness|2014|5|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-06-20T00:00:00Z|Marsh|Species Richness|2014|6|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-07-22T00:00:00Z|Marsh|Species Richness|2014|7|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-08-20T00:00:00Z|Marsh|Species Richness|2014|8|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-09-04T00:00:00Z|Marsh|Species Richness|2014|9|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-10-02T00:00:00Z|Marsh|Species Richness|2014|10|1
Guana River Marsh Aquatic Preserve|19|4017|Guana Tolomato Matanzas NERR Emergent Intertidal Vegetation Monitoring|00B05|2014-12-18T00:00:00Z|Marsh|Species Richness|2014|12|1
